6.028969e+002,1.359186e+000
6.031379e+002,1.357044e+000
6.033790e+002,1.357563e+000
6.036201e+002,1.359395e+000
6.038611e+002,1.360823e+000
6.041022e+002,1.360393e+000
6.043432e+002,1.357407e+000
6.045843e+002,1.352044e+000
6.048254e+002,1.345106e+000
6.050664e+002,1.337530e+000
6.053075e+002,1.330010e+000
6.055485e+002,1.322853e+000
6.057896e+002,1.316116e+000
6.060306e+002,1.309841e+000
6.062717e+002,1.304237e+000
6.065128e+002,1.299676e+000
6.067538e+002,1.296555e+000
6.069949e+002,1.295050e+000
6.072360e+002,1.294980e+000
6.074771e+002,1.295772e+000
6.077181e+002,1.296596e+000
6.079592e+002,1.296570e+000
6.082002e+002,1.295001e+000
6.084413e+002,1.291533e+000
6.086824e+002,1.286203e+000
6.089234e+002,1.279366e+000
6.091645e+002,1.271583e+000
6.094055e+002,1.263490e+000
6.096466e+002,1.255718e+000
6.098876e+002,1.248804e+000
6.101287e+002,1.243103e+000
6.103698e+002,1.238701e+000
6.106108e+002,1.235351e+000
6.108519e+002,1.232511e+000
6.110930e+002,1.229491e+000
6.113340e+002,1.225678e+000
6.115751e+002,1.220766e+000
6.118162e+002,1.214874e+000
6.120572e+002,1.208528e+000
6.122983e+002,1.202472e+000
6.125394e+002,1.197427e+000
6.127804e+002,1.193859e+000
6.130215e+002,1.191908e+000
6.132625e+002,1.191408e+000
6.135036e+002,1.192017e+000
6.137446e+002,1.193336e+000
6.139857e+002,1.194995e+000
6.142268e+002,1.196658e+000
6.144678e+002,1.198021e+000
6.147089e+002,1.198788e+000
6.149500e+002,1.198733e+000
6.151910e+002,1.197773e+000
6.154321e+002,1.196054e+000
6.156732e+002,1.193963e+000
6.159142e+002,1.192043e+000
6.161553e+002,1.190829e+000
6.163964e+002,1.190671e+000
6.166374e+002,1.191621e+000
6.168785e+002,1.193458e+000
6.171195e+002,1.195805e+000
6.173606e+002,1.198317e+000
6.176016e+002,1.200809e+000
6.178427e+002,1.203312e+000
6.180838e+002,1.205975e+000
6.183248e+002,1.208920e+000
6.185659e+002,1.212096e+000
6.188069e+002,1.215243e+000
6.190480e+002,1.217944e+000
6.192891e+002,1.219765e+000
6.195302e+002,1.220398e+000
6.197712e+002,1.219762e+000
6.200123e+002,1.218029e+000
6.202534e+002,1.215564e+000
6.204944e+002,1.212790e+000
6.207355e+002,1.210066e+000
6.209765e+002,1.207594e+000
6.212176e+002,1.205396e+000
6.214587e+002,1.203337e+000
6.216997e+002,1.201182e+000
6.219408e+002,1.198651e+000
6.221818e+002,1.195487e+000
6.224229e+002,1.191522e+000
