6.028969e+002,1.148889e+000
6.031379e+002,1.152214e+000
6.033790e+002,1.156695e+000
6.036201e+002,1.161362e+000
6.038611e+002,1.164977e+000
6.041022e+002,1.166524e+000
6.043432e+002,1.165674e+000
6.045843e+002,1.162914e+000
6.048254e+002,1.159303e+000
6.050664e+002,1.155938e+000
6.053075e+002,1.153517e+000
6.055485e+002,1.152143e+000
6.057896e+002,1.151471e+000
6.060306e+002,1.151021e+000
6.062717e+002,1.150496e+000
6.065128e+002,1.149890e+000
6.067538e+002,1.149397e+000
6.069949e+002,1.149152e+000
6.072360e+002,1.149040e+000
6.074771e+002,1.148663e+000
6.077181e+002,1.147499e+000
6.079592e+002,1.145164e+000
6.082002e+002,1.141636e+000
6.084413e+002,1.137257e+000
6.086824e+002,1.132555e+000
6.089234e+002,1.127967e+000
6.091645e+002,1.123667e+000
6.094055e+002,1.119568e+000
6.096466e+002,1.115516e+000
6.098876e+002,1.111539e+000
6.101287e+002,1.107989e+000
6.103698e+002,1.105495e+000
6.106108e+002,1.104726e+000
6.108519e+002,1.106098e+000
6.110930e+002,1.109597e+000
6.113340e+002,1.114751e+000
6.115751e+002,1.120773e+000
6.118162e+002,1.126819e+000
6.120572e+002,1.132229e+000
6.122983e+002,1.136667e+000
6.125394e+002,1.140099e+000
6.127804e+002,1.142628e+000
6.130215e+002,1.144325e+000
6.132625e+002,1.145144e+000
6.135036e+002,1.144985e+000
6.137446e+002,1.143826e+000
6.139857e+002,1.141864e+000
6.142268e+002,1.139506e+000
6.144678e+002,1.137258e+000
6.147089e+002,1.135530e+000
6.149500e+002,1.134511e+000
6.151910e+002,1.134138e+000
6.154321e+002,1.134192e+000
6.156732e+002,1.134455e+000
6.159142e+002,1.134839e+000
6.161553e+002,1.135421e+000
6.163964e+002,1.136354e+000
6.166374e+002,1.137735e+000
6.168785e+002,1.139503e+000
6.171195e+002,1.141443e+000
6.173606e+002,1.143289e+000
6.176016e+002,1.144875e+000
6.178427e+002,1.146235e+000
6.180838e+002,1.147591e+000
6.183248e+002,1.149220e+000
6.185659e+002,1.151284e+000
6.188069e+002,1.153737e+000
6.190480e+002,1.156323e+000
6.192891e+002,1.158689e+000
6.195302e+002,1.160519e+000
6.197712e+002,1.161644e+000
6.200123e+002,1.162055e+000
